"","x"
"1662",31.8707
"1663",62.3824
"1664",1298.151
"1665",1320.7497
"1666",771.3263
"1667",875.3525
"1668",1335.4693
"1669",183.8691
"1670",1103.2224
"1671",2766.72085
"1672",935.5879
"1673",1269.8742
"1674",1591.2575
"1675",1052.4536
"1676",1.7665
"1677",3086.6839
"1678",1634.7233
"1679",2206.5821
"1680",955.595
"1681",1607.6615
"1682",3169.6798
"1683",3587.6501
"1684",1431.0703
"1685",2809.9376
"1686",3835.97405
"1687",32.1376
"1688",1458.3287
"1689",1046.2428
"1690",2652.3028
"1691",741.258
"1692",1531.4802
"1693",1627.55545
"1694",976.6889
"1695",766.4291
"1696",1109.9647
"1697",1000
"1698",9.1972
"1699",579.9217
"1700",359.1662
"1701",310.4764
"1702",212.5261
"1703",287.4953
"1704",590.7173
"1705",341.9821
"1706",318.5504
"1707",10.3974
"1708",561.6253
"1709",568.4249
"1710",983.269
"1711",180.6188
"1712",875.5578
"1713",1171.857
"1714",1094.8702
"1715",727.77165
"1716",1034.83215
"1717",631.4721
"1718",289.8154
"1719",488.9635
"1720",22.2955
"1721",631.53055
"1722",274.1577
"1723",123.3677
"1724",287.7847
"1725",225.3611
"1726",91.00545
"1727",34.5139
"1728",491.8252
"1729",346.58555
"1730",197.53335
"1731",175.1714
"1732",151.5069
"1733",128.1187
"1734",1.1533
"1735",208.5779
"1736",545.7556
"1737",596.7855
"1738",70.0492
"1739",92.5301
"1740",54.166
"1741",341.21325
"1742",2959.3989
"1743",1369.9907
"1744",48.393
"1745",748.4529
"1746",0
"1747",0
"1748",0
"1749",0
"1750",0
"1751",0
"1752",0.2957
"1753",0
"1754",0
"1755",0
"1756",0
"1757",0
"1758",0
"1759",0
"1760",121.8346
"1761",268.0775
"1762",362.739
"1763",126.2834
"1764",298.85
"1765",365.8308
"1766",809.9151
"1767",617.1261
"1768",259.9388
"1769",227.9551
"1770",163.9967
"1771",280.3866
"1772",377.6942
"1773",1.4441
"1774",247.3583
"1775",2771.7613
"1776",2446.6617
"1777",3743.9739
"1778",3267.3772
"1779",3634.6225
"1780",76.2532
"1781",3525.5556
"1782",40.8707
"1783",154.05745
"1784",94.9704
"1785",1275.9666
"1786",110.7827
"1787",256.1576
"1788",266.6281
"1789",280.90815
"1790",163.333
"1791",1.403
"1792",430.5019
"1793",165.9067
"1794",501.3477
"1795",658.2961
"1796",650.0201
"1797",367.2851
"1798",1201.3514
"1799",699.723
"1800",1081.7738
"1801",644.76445
"1802",1058.95295
"1803",737.1986
"1804",806.8337
"1805",537.9004
"1806",732.8265
"1807",1002.73925
"1808",613.2377
"1809",7.3703
"1810",761.0445
"1811",3323.3757
"1812",1495.1621
"1813",1550.9282
"1814",1229.6529
"1815",1230.8367
"1816",876.15005
"1817",1241.37145
"1818",1787.5604
"1819",1997.4769
"1820",1143.0632
"1821",1353.14295
"1822",1654.1565
"1823",2524.531
"1824",1329.04245
"1825",8.2716
"1826",1367.30795
"1827",595.6108
"1828",589.3421
"1829",830.04155
"1830",600.7989
"1831",408.09715
"1832",16.58525
"1833",330.2016
"1834",692.4322
"1835",660.4419
"1836",247.561
"1837",819.03
"1838",412.8511
"1839",518.5688
"1840",5.5796
"1841",675.0154
"1842",382.4548
"1843",1191.6478
"1844",512.5402
"1845",469.6814
"1846",661.2977
"1847",697.154
"1848",8.8547
"1849",437.476
"1850",569.87685
"1851",389.12025
"1852",471.0024
"1853",459.6265
"1854",530.2742
"1855",8.3343
"1856",643.2482
"1857",256.2149
"1858",198.12605
"1859",34.0472
"1860",0.3948
"1861",0.89075
"1862",40.5743
"1863",76.7486
"1864",116.4875
"1865",0.57755
"1866",4.3188
"1867",609.4013
"1868",346.5097
"1869",579.61255
"1870",517.0584
"1871",361.9048
"1872",964.27215
"1873",619.1919
"1874",21.9378
"1875",94.2408
"1876",73.6483
"1877",112.0695
"1878",39.22095
"1879",327.8457
"1880",98.1921
"1881",291.7847
"1882",411.6062
"1883",92.17305
"1884",129.80335
"1885",236.7264
"1886",187.3473
"1887",72.2339
"1888",2.38585
"1889",330.8634
"1890",774.381
"1891",773.76235
"1892",913.077
"1893",1000.7582
"1894",1078.1787
"1895",1166.4404
"1896",1185.0019
"1897",7427.1371
"1898",4.488
"1899",690.8581
"1900",1180.029
"1901",1558.7018
"1902",403.3784
"1903",1015.7085
"1904",1696.6893
"1905",936.5201
"1906",1159.3726
"1907",1592.94155
"1908",1011.236
"1909",2333.6281
"1910",1307.9012
"1911",1634.8618
"1912",19.7061
"1913",907.4492
"1914",71.158
"1915",245.9721
"1916",344.0031
"1917",81.0692
"1918",120.4573
"1919",41.93455
"1920",182.123
"1921",189.5194
"1922",21.8427
"1923",31.5798
"1924",2.77725
"1925",599.3279
"1926",204974.7699
"1927",0
"1928",0.1793
"1929",0
"1930",0
"1931",0
"1932",0
"1933",0
"1934",0
"1935",0
"1936",0.0028
"1937",0
"1938",69.2085
"1939",73.4104
"1940",330.3644
"1941",249.8127
"1942",965.5449
"1943",46.3476
"1944",362.2611
"1945",115.8974
"1946",100.9093
"1947",174.26405
"1948",150.5126
"1949",2.7278
"1950",102.0316
"1951",20.3096
"1952",0.8905
"1953",8.1394
"1954",51.4427
"1955",2.4437
"1956",17.5912
"1957",0.0169
"1958",555.946
"1959",22.2986
"1960",520.5703
"1961",23.5988
"1962",304.3036
"1963",734.8955
"1964",451.33175
"1965",372.5063
"1966",6.08185
"1967",11.17035
"1968",381.7402
"1969",381.6121
"1970",312.0076
"1971",263.6719
"1972",492.6223
"1973",421.81115
"1974",440.27385
"1975",173.3959
"1976",4.4361
"1977",0
"1978",2.03185
"1979",25.3583
"1980",0
"1981",6.1135
"1982",0.6579
"1983",32.13105
"1984",103.5897
"1985",3.1486
"1986",3.0187
"1987",0.1197
"1988",30.4343
"1989",817.8706
"1990",1888.664
"1991",1288.5292
"1992",597.7743
"1993",5730.8815
"1994",958.9271
"1995",427.1417
"1996",3058.6478
"1997",1271.4192
"1998",97.619
"1999",7.7927
"2000",348.0839
"2001",227.0862
"2002",188.1863
"2003",1513.7141
"2004",292.804
"2005",439.2369
"2006",371.60025
"2007",569.9158
"2008",2158.4139
"2009",1.3107
"2010",1109.7676
"2011",1440.9485
"2012",1441.2881
"2013",1692.2449
"2014",697.8575
"2015",845.5897
"2016",1491.1223
"2017",1338.30145
"2018",1574.1166
"2019",1783.5603
"2020",974.6881
"2021",1869.79775
"2022",22.3665
"2023",1123.7126
"2024",1584.0381
"2025",2215.7009
"2026",1820.4334
"2027",1989.4848
"2028",2166.12925
"2029",1286.3214
"2030",1407.0393
"2031",889.0835
"2032",1599.7632
"2033",2314.7964
"2034",1629.8917
"2035",28.6922
"2036",1217.139
"2037",866.9439
"2038",1203.4843
"2039",1814.4187
"2040",861.6794
"2041",1072.84825
"2042",1276.04285
"2043",1691.03375
"2044",2197.6649
"2045",1116.3949
"2046",22.458
"2047",999.5197
"2048",1017.46495
"2049",694.99635
"2050",174.75595
"2051",3391.11605
"2052",609.5911
"2053",264.24
"2054",633.792
"2055",863.6878
"2056",1117.89555
"2057",2004.6158
"2058",578.8367
"2059",8.26295
"2060",904.6618
"2061",3722.2973
"2062",1044.094
"2063",729.3404
"2064",1029.8543
"2065",0
"2066",0
"2067",0
"2068",0
"2069",468.3613
"2070",454.8978
"2071",534.45395
"2072",233.2985
"2073",301.6905
"2074",332.55425
"2075",411.5815
"2076",283.57315
"2077",491.9902
"2078",90.9618
"2079",483.871
"2080",2.71295
"2081",788.2763
"2082",1043.2195
"2083",324.5108
"2084",1007.0258
"2085",1095.9427
"2086",542.8206
"2087",599.6967
"2088",608.2725
"2089",1036.3834
"2090",719.4499
"2091",8.36815
"2092",1062.4115
"2093",553.5112
"2094",631.151
"2095",409.4847
"2096",432.322
"2097",629.2867
"2098",880.3468
"2099",316.8613
"2100",553.0085
"2101",159.719
"2102",493.1759
"2103",544.96
"2104",253.3784
"2105",299.04495
"2106",263.4622
"2107",359.19985
"2108",518.0345
"2109",179.7373
"2110",537.3175
"2111",1.82185
"2112",306.2657
"2113",351.014
"2114",35.6335
"2115",236.9856
"2116",33.6889
"2117",37.558
"2118",128.4561
"2119",84.8546
"2120",67.7461
"2121",141.74315
"2122",70.2662
"2123",267.1735
"2124",11.20795
"2125",3.3289
"2126",89.5108
"2127",1092.0169
"2128",44.94865
"2129",97.1256
"2130",3461.7134
"2131",219.8891
"2132",321.6995
"2133",56.5715
"2134",28.5858
"2135",1181.7391
"2136",939.9549
"2137",848.7837
"2138",391.0122
"2139",351.8836
"2140",574.7295
"2141",345.71625
"2142",624.8412
"2143",402.1068
"2144",21.5914
"2145",310.1155
"2146",333.05855
"2147",302.3275
"2148",390.1894
"2149",375.7576
"2150",5.5649
"2151",592.2733
"2152",449.0638
"2153",254.0437
"2154",741.18875
"2155",254.319
"2156",817.5697
"2157",3.92795
"2158",413.7372
"2159",553.61905
"2160",479.3753
"2161",675.6949
"2162",636.29415
"2163",685.9109
"2164",387.5351
"2165",885.2149
"2166",3.8202
"2167",1014.447
"2168",164.2678
"2169",480.4054
"2170",189.2946
"2171",124.2893
"2172",288.9237
"2173",389.9854
"2174",291.991
"2175",3075.9013
"2176",65.7855
"2177",5096.6216
"2178",2058.524
"2179",5.3071
"2180",671.06455
"2181",4.0728
"2182",1.21205
"2183",0.0768
"2184",357.923
"2185",1342.28945
"2186",1767.31595
"2187",905.7194
"2188",3629.3192
"2189",2020.48485
"2190",2189.2172
"2191",772.6259
"2192",2081.0592
"2193",916.2214
"2194",16.0368
"2195",682.4085
"2196",18.6567
"2197",23.1381
"2198",3.0976
"2199",7.5502
"2200",15.5662
"2201",0.0583
"2202",21.8978
"2203",117.1571
"2204",237.7045
"2205",42.5208
"2206",237.9452
"2207",378.9552
"2208",28.3495
"2209",93.28605
"2210",63.9292
"2211",338.5412
"2212",117.3689
"2213",33.5116
"2214",17.5048
"2215",3.955
"2216",3867.5214
"2217",1468.90965
"2218",572.7859
"2219",675.8748
"2220",941.0499
"2221",1007.8571
"2222",1224.7096
"2223",3851.5688
"2224",790.1168
"2225",1081.77685
"2226",23.6166
"2227",47.6896
"2228",55.7562
"2229",145.75455
"2230",172.9272
"2231",78.3572
"2232",82.2139
"2233",1759.0797
"2234",64.1754
"2235",225.6032
"2236",568.8162
"2237",161.5435
"2238",32.8647
"2239",4.1017
"2240",473.5764
"2241",711.0609
"2242",262.7986
"2243",109.2247
"2244",2657.7039
"2245",94.6897
"2246",193.7421
"2247",201.3626
"2248",285.0716
"2249",2.7443
"2250",8441.6404
"2251",7024.12955
"2252",5872.4155
"2253",9313.0566
"2254",3007.7142
"2255",5243.1685
"2256",11150.2135
"2257",4645.5194
"2258",3784.4149
"2259",5213.41995
"2260",26.1202
"2261",967.9234
"2262",265.2419
"2263",438.8399
"2264",333.9404
"2265",231.111
"2266",268.634
"2267",386.24715
"2268",391.7827
"2269",394.7869
"2270",392.09685
"2271",366.7602
"2272",0.7464
"2273",1024.3517
"2274",703.1588
"2275",584.4132
"2276",408.3415
"2277",92.037
"2278",311.7571
"2279",176.30165
"2280",350.6433
"2281",350.12335
"2282",282.2177
"2283",108.6972
"2284",434.72665
"2285",453.8479
"2286",1.63485
"2287",245.8375
"2288",1444.2106
"2289",1082.255
"2290",649.4986
"2291",1381.213
"2292",159.2798
"2293",621.1018
"2294",696.7609
"2295",925.95215
"2296",962.5174
"2297",776.5409
"2298",1214.085
"2299",5.4238
"2300",96.36875
"2301",128.4665
"2302",33.8047
"2303",160.8032
"2304",215.3131
"2305",362.20525
"2306",410.6537
"2307",194.0848
"2308",482.99615
"2309",395.8135
"2310",684.2248
"2311",141.396
"2312",4.8904
"2313",159.0758
"2314",1974.9088
"2315",947.6208
"2316",349.1788
"2317",503.7365
"2318",2351.6976
"2319",2286.748
"2320",1206.2168
"2321",349.1913
"2322",1745.8052
"2323",685.4659
"2324",8.2731
"2325",2577.5805
"2326",1216.5037
"2327",1021.8671
"2328",1979.5209
"2329",975.50095
"2330",1654.0784
"2331",1728.428
"2332",750.876
"2333",1313.8969
"2334",721.86105
"2335",723.06095
"2336",578.5768
"2337",1254.42725
"2338",12.14065
"2339",1382.5157
"2340",292.7481
"2341",960.35455
"2342",378.8213
"2343",858.00125
"2344",613.8128
"2345",326.0929
"2346",501.0552
"2347",203.9206
"2348",9.0436
"2349",1302.3972
"2350",1504.063
"2351",0
"2352",0
"2353",64.37495
"2354",7.0087
"2355",20.7966
"2356",0.50575
"2357",0.0118
"2358",4.0632
"2359",525.1722
"2360",713.7013
"2361",1069.9915
"2362",280.2209
"2363",1432.095
"2364",725.7646
"2365",1167.5512
"2366",1309.08215
"2367",1731.43
"2368",3.7404
"2369",1207.65335
"2370",689.7008
"2371",210.034
"2372",129.5611
"2373",139.2546
"2374",231.7516
"2375",103.0552
"2376",201.55245
"2377",211.1086
"2378",251.9685
"2379",128.14305
"2380",0.7984
"2381",233.2173
"2382",380.5869
"2383",278.4947
"2384",613.73655
"2385",376.1274
"2386",160.2147
"2387",234.5754
"2388",268.2944
"2389",454.8718
"2390",336.5554
"2391",283.2103
"2392",560.31205
"2393",4.7432
"2394",140.1935
"2395",167.0435
"2396",22.66995
"2397",73.97215
"2398",182.6008
"2399",320.8368
"2400",197.8448
"2401",117.2269
"2402",124.95915
"2403",1.91855
"2404",6.1967
"2405",3.0848
"2406",2.93425
"2407",49.1484
"2408",2.31295
"2409",6.95135
"2410",2.0956
"2411",15.0953
"2412",16.27885
"2413",11.34265
"2414",158.09655
"2415",9.5031
"2416",6.0335
"2417",1.3812
"2418",0.2901
"2419",0
"2420",0
"2421",0
"2422",0.3723
"2423",0
"2424",0
"2425",0
"2426",0
"2427",0
"2428",0.0054
"2429",0.4026
"2430",0
"2431",0
"2432",0
"2433",0
"2434",0
"2435",0
"2436",0
"2437",0
"2438",0
"2439",0
"2440",0
"2441",0
"2442",0
"2443",0
"2444",0
"2445",8.1455
"2446",0
"2447",0
"2448",0.2586
"2449",0
"2450",252.766
"2451",1.9583
"2452",0.9566
"2453",3.012
"2454",5.0232
"2455",2.3983
"2456",5.2653
"2457",12.1654
"2458",3.5827
"2459",5.0665
"2460",8.1455
"2461",12.5
"2462",0.0239
"2463",476.4261
"2464",126.7027
"2465",143.928
"2466",188.8289
"2467",132.6661
"2468",152.5371
"2469",420.843
"2470",5.1144
"2471",3.1111
"2472",6.963
"2473",1.6369
"2474",2.5189
"2475",6.8172
"2476",1.07545
"2477",3.5149
"2478",1.3576
"2479",0.70785
"2480",0.0622
"2481",265.0919
"2482",391.9636
"2483",1008.1176
"2484",527.2808
"2485",266.3731
"2486",411.5899
"2487",327.8409
"2488",11.9504
"2489",1.2677
"2490",27.9993
"2491",0.4254
"2492",0.198
"2493",3.4519
"2494",4.4665
"2495",2.44115
"2496",1.7187
"2497",16.9164
"2498",743.0159
"2499",0.3318
"2500",21.237
"2501",161.4322
"2502",46.92035
"2503",117.1367
"2504",32.9274
"2505",41.10385
"2506",280.074
"2507",183.5406
"2508",27.0827
"2509",90.3173
"2510",83.356
"2511",75.15795
"2512",1.72635
"2513",208.70355
"2514",259.5476
"2515",424.3231
"2516",1631.0093
"2517",1987.8111
"2518",1388.1645
"2519",959.1155
"2520",1593.74695
"2521",3201.21425
"2522",1918.9386
"2523",2621.9264
"2524",1486.2467
"2525",1528.1654
"2526",1230.0462
"2527",1733.6228
"2528",2168.3407
"2529",7.904
"2530",3342.7684
"2531",3119.9313
"2532",1489.664
"2533",1423.7119
"2534",2050.7958
"2535",1957.5436
"2536",1500.30255
"2537",1068.8457
"2538",974.43485
"2539",7.68025
"2540",0.7734
"2541",0
"2542",0.5717
"2543",1.1226
"2544",0.787
"2545",0
"2546",11.4049
"2547",0
"2548",1.8841
"2549",6.1282
"2550",8.6229
"2551",0.3119
"2552",267.22935
"2553",1160.7693
"2554",10014.3088
"2555",109.1059
"2556",63.53245
"2557",363.2465
"2558",383.0455
"2559",175.6704
"2560",141.4206
"2561",66.963
"2562",234.3198
"2563",345.47815
"2564",1.0347
"2565",1891.3179
"2566",49.4536
"2567",412.3206
"2568",1143.5455
"2569",636.8547
"2570",615.5718
"2571",1198.9951
"2572",950.28965
"2573",492.7005
"2574",1239.7502
"2575",890.8636
"2576",11.0819
"2577",1334.4925
"2578",0.9897
"2579",0.7295
"2580",1.2988
"2581",22.9569
"2582",0.85805
"2583",0.785
"2584",2.7152
"2585",12.0953
"2586",0.6743
"2587",0.5924
"2588",0
"2589",0
"2590",0
"2591",0.2611
"2592",0
"2593",0.4535
"2594",0
"2595",21.8668
"2596",0
"2597",0.9532
"2598",0
"2599",1.9006
"2600",0
"2601",0.3372
"2602",0.01
"2603",1.2504
"2604",0
"2605",834.6338
"2606",638.8422
"2607",553.8741
"2608",910.8108
"2609",898.861
"2610",776.8143
"2611",616.7147
"2612",722.2797
"2613",615.6114
"2614",817.7174
"2615",975.0521
"2616",10.2308
"2617",11.7686
"2618",1.71195
"2619",4.9909
"2620",647.973
"2621",0.6036
"2622",31.9108
"2623",1.1297
"2624",0
"2625",8.5378
"2626",23.1472
"2627",14.0998
"2628",5.4304
"2629",0.6743
"2630",0.13625
"2631",0
"2632",424.3294
"2633",161.0138
"2634",0.7746
"2635",1.1508
"2636",4.2373
"2637",8.7111
"2638",4.63715
"2639",0.9606
"2640",26.80135
"2641",3.36065
"2642",3.32915
"2643",11.9468
"2644",11.2041
"2645",1.5379
"2646",0.08395
"2647",0.4515
"2648",372.7726
"2649",140.0301
"2650",133.5857
"2651",55.9829
"2652",149.2225
"2653",141.6856
"2654",79.7836
"2655",176.5516
"2656",130.38235
"2657",69.6501
"2658",121.7694
"2659",176.3288
"2660",43.0671
"2661",124.6267
"2662",113.9109
"2663",166.9827
"2664",0.90855
"2665",68.8053
"2666",95.9738
"2667",4.4851
"2668",11426.96575
"2669",2223.8816
"2670",9.6158
"2671",4705.3273
"2672",1667.8571
"2673",1382.25615
"2674",619.7062
"2675",4.69775
"2676",1.25315
"2677",0
"2678",0.6477
"2679",0
"2680",0
"2681",10.67895
"2682",1.998
"2683",17.9202
"2684",123.4899
"2685",0.8305
"2686",0.1988
"2687",1012.9479
"2688",63.1108
"2689",240.8696
"2690",170.0904
"2691",154.2601
"2692",310.21845
"2693",257.45025
"2694",151.1628
"2695",426.6435
"2696",387.7241
"2697",296.4255
"2698",335.36015
"2699",231.0616
"2700",240.8235
"2701",2.6938
"2702",2471.2173
"2703",1141.9352
"2704",281.6361
"2705",1392.7873
"2706",943.3208
"2707",1275.18945
"2708",1081.201
"2709",1625.55075
"2710",837.04535
"2711",2978.112
"2712",846.454
"2713",1451.3928
"2714",5.4527
"2715",1.8932
"2716",5.67845
"2717",503.3374
"2718",47.70265
"2719",24.9796
"2720",0.7452
"2721",0
"2722",2054.3559
"2723",2668.4431
"2724",4192.5676
"2725",2663.4651
"2726",2910.14245
"2727",7046.6333
"2728",3041.5317
"2729",3443.6297
"2730",1801.0544
"2731",1534.217
"2732",47.944
"2733",4998.3265
"2734",62.8189
"2735",228.7873
"2736",165.0839
"2737",453.7843
"2738",199.60185
"2739",251.2869
"2740",288.7718
"2741",156.4706
"2742",1190.3844
"2743",3.9386
"2744",1083.4236
"2745",3650.6481
"2746",2860.1757
"2747",5012.213
"2748",1595.8505
"2749",1732.1556
"2750",920.1995
"2751",15.3658
"2752",361.52285
"2753",341.2998
"2754",106.1368
"2755",10.4398
"2756",1123.6921
"2757",711.1307
"2758",959.4076
"2759",1178.3476
"2760",1064.9778
"2761",1448.0043
"2762",764.9336
"2763",522.7538
"2764",694.4062
"2765",573.9047
"2766",594.7892
"2767",427.9807
"2768",645.7399
"2769",465.7763
"2770",388.49895
"2771",657.3446
"2772",403.3407
"2773",416.0805
"2774",9.9412
"2775",532.0815
"2776",332.1318
"2777",46.705
"2778",58.7525
"2779",36.3462
"2780",322.1013
"2781",13.5952
"2782",53.59885
"2783",143.3121
"2784",32.5094
"2785",21.3085
"2786",1.972
"2787",784.4424
"2788",748.7095
"2789",910.8641
"2790",402.027
"2791",689.1159
"2792",732.1085
"2793",1283.65755
"2794",617.21665
"2795",696.5814
"2796",1051.85195
"2797",874.04185
"2798",9.02865
"2799",918.0672
"2800",1644.7474
"2801",2825.2047
"2802",606.9979
"2803",2991.72705
"2804",1537.3998
"2805",2624.33215
"2806",6013.2366
"2807",1623.5405
"2808",2840.3129
"2809",2463.1533
"2810",3755.3625
"2811",4966.9589
"2812",35.66265
"2813",2239.2344
"2814",24.9199
"2815",0.3042
"2816",3.9573
"2817",5.045
"2818",23.597
"2819",19.2832
"2820",4.6158
"2821",2.0315
"2822",0.40715
"2823",52.7481
"2824",955.5912
"2825",2794.4276
"2826",2594.4797
"2827",3410.4396
"2828",2118.69035
"2829",1722.9073
"2830",2474.9902
"2831",5859.8177
"2832",3603.2579
"2833",0.8957
"2834",0.3193
"2835",0.3786
"2836",2.527
"2837",1.0325
"2838",3.2243
"2839",2.7152
"2840",0
"2841",0
"2842",0
"2843",26.1896
"2844",501.39165
"2845",697.9605
"2846",618.288
"2847",1081.6092
"2848",783.7641
"2849",575.81265
"2850",1053.0788
"2851",876.8641
"2852",902.6956
"2853",676.9759
"2854",428.39785
"2855",1117.2957
"2856",1476.3126
"2857",1162.6274
"2858",3.36465
"2859",363.8826
"2860",130.5777
"2861",173.9047
"2862",270.0637
"2863",340.46655
"2864",208.3897
"2865",129.16595
"2866",475.1069
"2867",135.0519
"2868",103.8186
"2869",267.0138
"2870",306.4471
"2871",355.6064
"2872",260.5624
"2873",366.2865
"2874",150.5496
"2875",0.8038
"2876",395.6589
"2877",178.1129
"2878",177.1961
"2879",177.598
"2880",120.7909
"2881",192.62355
"2882",96.1212
"2883",210.4985
"2884",122.3374
"2885",2.8711
"2886",49.7573
"2887",104.8941
"2888",277.2461
"2889",110.7932
"2890",44.9732
"2891",6.3472
"2892",73.8786
"2893",35.12145
"2894",29.5954
"2895",15.3774
"2896",1.1077
"2897",460.86185
"2898",454.30945
"2899",1020.7046
"2900",306.63665
"2901",257.8842
"2902",554.95585
"2903",774.9096
"2904",507.9606
"2905",309.55415
"2906",206.6948
"2907",363.0193
"2908",470.6591
"2909",5.8192
"2910",698.7638
"2911",439.3213
"2912",0.4805
"2913",4.31905
"2914",15.4897
"2915",9.9475
"2916",5.2278
"2917",9.21145
"2918",106.523
"2919",7.331
"2920",8.4094
"2921",0.4846
"2922",1143.3527
"2923",698.13795
"2924",917.15765
"2925",807.026
"2926",436.1707
"2927",483.9626
"2928",926.86755
"2929",471.6535
"2930",555.9252
"2931",635.2633
"2932",14.7857
"2933",202.4922
"2934",224.9019
"2935",1.5969
"2936",93.5252
"2937",79.7297
"2938",253.7068
"2939",12.6783
"2940",10.0178
"2941",73.5406
"2942",672.5367
"2943",74.1932
"2944",102.89955
"2945",5.9494
"2946",13.4785
"2947",0
"2948",0
"2949",0
"2950",0
"2951",0
"2952",0
"2953",0
"2954",0
"2955",0
"2956",0
"2957",3.031
"2958",0
"2959",0.3093
"2960",1.902
"2961",8.0877
"2962",3.1692
"2963",0.8289
"2964",1.72915
"2965",7.75755
"2966",3.7022
"2967",5.618
"2968",1.65945
"2969",2.7054
"2970",7.1942
"2971",3.4617
"2972",0.0326
"2973",8.88175
"2974",806.94145
"2975",1060.9714
"2976",967.75225
"2977",275
"2978",497.7133
"2979",688.8028
"2980",315.7477
"2981",953.7528
"2982",1206.5163
"2983",608.4466
"2984",497.1491
"2985",1258.81145
"2986",9.3386
"2987",1020.5146
